Author,Axe 1,Axe 2,Axe 3,Axe 4,Axe 5,Axe 6,Axe 7,Axe 8,Axe 9,Axe 10,Axe 11,Axe 12,Axe 13,Axe 14,Axe 15,Axe 16,Axe 17,Axe 18
DOSTOÏEVSKI,2.390307881498469,1.7180052454000092,0.3969668914334554,0.20209779733453467,4.028052586037251,5.237816132639244,0.03022823274252081,3.802182569535938,8.57504153523342,4.531278616106659,10.484725385642983,5.75933651046131,0.9405257795189059,0.8293525576621765,0.5056094540738174,0.11457847039388447,4.107462915476525,0.765066887798834
DOUDINTSEV,0.017812948081858963,2.960003998895234,0.004541354147662144,0.5276723736272544,1.6021908490699395,1.6051916195866798,0.0010055443223139142,1.8120960578685361,3.1055204276729524,1.3198404351053343,0.8648442426327695,1.05513001721166,0.07873181000307311,3.6001213608100997,0.003616532779790348,2.5684182715517094,2.3371589436108695,3.2996338469438813
FADEÏEV,20.86762300341653,1.4746228585594576,0.0017880450670443688,0.016932066146739994,1.0551819005559686,0.00015177714464051492,3.3036010200030637,0.0953282433471985,0.1133888757841324,1.2345098037033946,0.11557360444464135,0.11886957435208734,0.008457996023572466,0.04199087333439132,0.010870904551124856,0.005486484558817693,2.138792856906678,0.8081899852019429
FEDINE,13.344735886933384,0.9667525078832595,0.00015286336786012825,0.010944919314189611,1.0445960004562793,0.25920162332087504,1.5739633769308636,0.21105530190459465,0.6781944384917072,0.15157218299815103,0.002125202891227013,0.08354590952205691,2.424342064704282,1.0209996476702847,1.0014763407268,4.951712010521429,0.5901566264866467,0.000709123258127897
GOGOL,0.30291254257412265,0.5108019281386177,0.12976149354223404,1.4365935621607973,4.071606624393205,0.01706424902007444,0.12386117748671117,1.5297107425860983,3.0273909143367868,13.527235079988564,2.9126085725147832,15.733807018626688,0.08156192344279242,0.08698157298750957,3.278515396897936,3.2286472221204137,11.000111369676555,0.3537152533604781
GONTCHAROV,0.8431685639279621,0.00013976828183692055,3.653603966872452,2.6488075097819044,0.3331399253303567,0.3023716433534759,8.622300360546776,5.965687376155057,1.4313671533119834,0.2138241747652913,1.7264221565111801,2.14674757240852,0.020187396478194352,6.669048433418697,5.4193477273469846,0.5235633971497711,0.1165274071910453,3.894121808062305
GORKI,0.04715312845141871,9.900318575913639,0.11322392608411339,0.14727246074826053,13.68622535808314,3.8820549512364293,0.42754360936667773,8.861973023765293,1.471495345993878,3.9992346454012138,0.0233065935613582,1.2310457707255558,0.09577122614140654,0.638449032290403,0.006102143374276888,13.531792999886669,0.006028337024075609,8.586709189481118
GRIBOÏEDOV,0.5427114857032517,1.0243109521479625,0.9419187137874495,0.009757360465413051,1.1053143372235945,2.2839045995746035,1.161557218352768,1.6758453680263599,3.3446407440159884,3.296873623043317,14.933408750243462,1.6691212148789598,0.9883568545006512,4.849904040514186,0.11150380681072963,0.7586074992229238,2.4846840944347948,0.4371239260401123
GUINZBOURG,0.08912859581350221,12.651129949176356,0.058822206335105556,0.8797588075668772,0.21814689044199176,1.6509565022203945,0.08943728900688375,0.030653209896256053,2.754051931139151,3.0063533632347488,0.07387045572411961,0.44823245442983317,2.0081637312058866,2.174091272236258,10.243798978780731,1.3994605697244233,0.34110001744358853,0.002382278049275492
HERZEN,0.9242314841509305,3.0097720275336393,4.5677785367715575,2.0959726204908,0.14766708778288334,12.121086519115222,0.7572711052208075,3.618896342202354,2.0361266415837775,0.5632510415000138,1.5263390459499537,0.8131086385375479,0.3111178157574718,0.09929991107537772,0.0010015216197160409,0.01353535761905094,0.10233996682739853,0.00019908091384673206
KOUPRINE,0.16164857105283184,0.030370484182016898,0.20509304917921575,0.7573336622282557,0.6015512802114433,3.4013605840127727,0.4381334409006422,0.8000647578538334,0.6688705232770941,6.350987558160881,0.018092214765426398,0.7313157032678048,5.904813031236247,0.7288945521360137,20.289247796413175,0.05280694678212526,2.665654250946496,20.96077797890504
KOUZNETSOV,0.10054660073342747,0.03356674274718496,0.045676828936534804,0.7425649353499616,0.056478824717223375,1.9801698047030827,0.012365494926821761,0.17739706771952918,0.044228175072576564,0.9098694512434755,0.17137164590915557,0.5292626782809398,5.330690652628048,8.453615253671304,0.11887481708805445,0.5164703932001735,18.938218787833694,1.4187445618942485
L.TOLSTOÏ,0.6124410333427561,1.28914104510221,1.7461279537612586,0.38617939664866724,11.504673821305035,3.074219554849627,0.9246078181480922,5.298022511496684,5.154708299870193,3.100641867701631,0.17497042502553495,4.682684497743208,0.2799934323375912,14.979961188201543,0.5325818901215165,2.6815218396815452,1.0340022757312552,7.113606701660158
LEONOV,8.56047631984582e-08,1.0719222283096679,0.5080323252895751,1.1655996209238206,15.111392536550861,0.9806396729169282,3.066392596324403,1.5276901019667,1.1730499711756042,0.23745837070133063,0.07314903106872656,1.6191356522790425,0.13997590716722103,24.854552104391416,2.8974555989933233,11.666280481159678,4.004099209700998,4.061050857460779
